order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
4027,4,250,3,65.8060,10.6964,14.1149
4028,1,65,2,582.5457,24.6277,14.5793
4028,2,242,4,686.9558,17.4129,14.1107
4028,3,54,4,83.5849,16.5367,5.3494
4028,4,120,3,702.7497,13.3624,11.0804
4029,1,69,5,478.4553,37.4733,11.1366
4029,2,134,4,623.9207,47.5051,13.0862
4029,3,220,1,978.6268,98.8959,5.4399
4029,4,57,1,300.8722,42.0974,14.9762
4030,1,49,2,320.6984,14.2571,14.0864
4031,1,81,4,140.1266,48.6439,9.9343
4031,2,31,4,129.0415,23.1589,6.5894
4032,1,57,1,646.7160,15.0991,6.5143
4032,2,124,1,776.6243,30.2185,5.5762
4032,3,76,4,843.7468,47.8480,12.2477
4033,1,69,4,382.6867,96.6447,8.5195
4033,2,74,1,13.6329,16.7718,9.2417
4033,3,189,2,493.6554,43.5727,6.2865
4033,4,89,2,695.2572,35.0400,9.4679
4034,1,242,5,633.5212,13.3131,13.7329
4034,2,72,1,57.5458,11.8266,9.2537
4035,1,180,3,9.8491,3.0139,14.4832
4036,1,182,3,975.8165,22.4091,11.4436
4036,2,211,5,549.1912,47.5095,5.4305
4037,1,71,3,911.3926,26.9353,10.1322
4037,2,139,1,74.2159,10.6351,12.9718
4038,1,249,4,145.5869,2.7484,7.9797
4038,2,127,1,223.3847,17.5308,10.1731
4038,3,151,3,313.8412,47.0032,13.2346
4038,4,247,5,897.6670,39.8316,13.0747
4039,1,119,5,993.3348,22.8073,6.2155
4039,2,715,4,563.8167,11.0134,14.7885
4039,3,135,4,139.2644,25.1158,7.3898
4039,4,87,5,77.0590,27.1277,5.7898
4040,1,117,4,454.2383,5.0680,5.7061
4040,2,149,5,21.9677,38.7757,10.8343
4040,3,232,2,444.1104,30.5396,5.1988
4040,4,189,5,14.6737,37.1644,14.5231
4040,5,2,3,759.1021,40.9901,12.3490
4041,1,111,5,303.7401,13.4679,9.7063
4041,2,64,5,494.4244,30.8987,12.9795
4041,3,48,4,104.6690,30.8512,13.7654
4042,1,94,5,482.9589,24.7436,7.9544
4042,2,123,5,739.1431,7.5947,5.8751
4042,3,36,3,533.3410,46.1138,8.1291
4042,4,91,1,717.0154,0.6958,9.3516
4043,1,168,5,972.8892,53.3621,9.4263
4044,1,9,2,905.1131,46.9456,11.1498
4045,1,192,2,904.3477,23.2786,12.1534
4045,2,89,5,276.1283,49.5210,10.5274
4046,1,117,3,743.1508,73.0844,10.5290
4047,1,166,1,692.8955,37.5342,5.4935
4047,2,54,4,865.1444,22.4191,8.7083
4047,3,181,3,744.9708,46.2261,11.5135
4047,4,100,5,134.0284,34.4764,5.2380
4047,5,14,3,525.9258,27.8766,10.5385
4048,1,33,1,579.8874,23.5814,14.1600
4049,1,64,1,628.2798,16.9048,12.7718
4049,2,112,2,184.3991,15.0708,11.6485
4050,1,122,1,525.1570,34.5798,10.4927
4050,2,66,4,182.3006,44.5696,11.0251
4050,3,149,3,179.9153,12.3269,11.9958
4050,4,245,4,813.6477,0.7464,13.2052
4050,5,208,4,238.7999,58.3931,9.2817
4051,1,62,2,595.6051,10.4012,6.0017
4051,2,178,4,249.0935,22.0829,10.0229
4052,1,239,2,581.2756,28.0617,9.0108
4052,2,145,5,344.1350,43.2946,7.4282
4052,3,78,4,618.2617,48.0262,9.0649
4053,1,48,2,93.7407,9.2192,9.4423
4053,2,132,3,953.8169,99.0506,9.7703
4053,3,140,4,522.1684,8.5839,14.1992
4053,4,39,3,675.9514,11.6546,8.8066
4054,1,203,2,379.7934,11.9012,8.7398
4055,1,182,2,612.4906,42.4692,14.6422
4055,2,26,1,224.2730,22.0570,5.0899
4055,3,48,3,976.9127,92.6170,5.1340
4055,4,149,2,873.6508,43.8717,5.0379
4056,1,49,1,227.5743,37.3847,7.8386
4056,2,25,3,364.8127,26.6285,11.9528
4056,3,132,2,906.1878,3.6109,9.0395
4057,1,5,1,973.5556,30.3060,13.1964
4057,2,104,4,904.9488,4.9260,7.1293
4057,3,69,4,374.2163,29.4171,12.9390
4058,1,154,5,176.4396,1.6264,9.7690
4058,2,23,2,653.6519,33.8014,9.1894
4058,3,208,2,323.3080,21.1601,12.5110
4058,4,141,3,92.2547,19.7428,6.2793
4058,5,119,2,153.7546,12.4573,8.5859
4059,1,239,2,473.2427,11.3337,7.0494
4059,2,138,4,124.2685,38.9824,12.8377
4060,1,234,4,571.3549,42.8292,6.0664
4060,2,150,5,814.4593,48.9365,5.5808
4061,1,148,2,220.0586,5.1182,13.4128
4061,2,249,2,772.0405,2.0159,8.9505
4061,3,33,1,816.6700,46.4019,5.7371
4061,4,193,4,420.8234,13.0807,8.6177
4061,5,102,1,534.6916,40.7275,10.7733
4062,1,78,3,746.1234,14.5405,12.9738
4062,2,78,2,459.1148,46.6839,6.4672
4062,3,183,5,198.7058,45.2125,12.6733
4062,4,6,1,467.8111,48.5474,7.3033
4063,1,168,3,565.5319,43.5487,12.2627
4063,2,134,3,344.2469,12.5759,9.6632
4063,3,8,3,359.0066,5.6480,13.1309
4063,4,87,3,503.1075,32.0171,9.8659
4063,5,237,2,91.2466,26.0584,9.6416
4064,1,42,1,682.0420,18.5740,14.8037
4065,1,181,1,264.7772,3.8249,12.9606
4065,2,199,4,207.9957,36.3969,10.1011
4065,3,80,5,576.5099,94.1639,5.6368
4066,1,53,2,957.0233,9.2125,10.3896
4066,2,48,4,293.0105,20.4166,10.9637
4066,3,231,2,645.3874,45.3148,10.0591
4067,1,82,5,399.9948,27.1835,14.1903
4067,2,121,5,238.8881,27.2730,5.8585
4067,3,141,1,318.0876,41.5487,6.8533
4067,4,227,3,812.5336,38.7426,8.9708
4067,5,221,1,401.1573,13.7095,8.5459
4068,1,34,2,375.3620,7.9775,6.4130
4068,2,56,3,341.4841,46.2759,5.6254
4068,3,135,1,982.3224,38.3939,10.1193
4068,4,98,5,731.2132,21.7683,10.3809
4068,5,121,3,364.1861,33.2564,14.9769
4069,1,120,4,495.7255,55.3970,12.8172
4069,2,39,2,908.0029,28.1007,5.3613
4069,3,25,2,486.0011,68.0145,14.7412
4069,4,42,4,947.1651,51.5640,7.7334
4069,5,248,5,429.5927,19.0593,10.7114
4070,1,183,3,632.4361,78.6997,8.3291
4070,2,65,3,470.9542,32.9274,6.7630
4071,1,63,4,428.9460,48.2514,13.3441
4072,1,188,2,446.6410,34.1307,6.0016
4072,2,128,4,520.9928,56.4955,13.3829
4073,1,80,2,735.6511,5.8871,6.7152
4073,2,92,5,252.4994,2.9977,5.6711
4073,3,27,2,937.9830,25.4028,14.9345
4073,4,99,5,941.3017,29.7162,7.9408
4073,5,7,3,613.4387,2.4837,5.9357
4074,1,154,2,842.5157,23.1908,9.1208
4074,2,11,2,127.6462,49.4087,13.1281
4075,1,198,2,850.7198,22.9080,14.1694
4075,2,211,3,398.8354,3.5932,9.4473
4076,1,218,1,543.9508,2.4091,11.8443
4076,2,221,4,75.8432,36.9102,9.3157
4076,3,65,5,60.9824,40.1865,5.8607
4077,1,155,5,552.0122,43.7265,9.1091
4077,2,108,1,910.7229,9.3226,6.1380
4077,3,8,3,920.9297,30.5289,10.9575
4077,4,159,3,944.8944,71.6211,14.6792
4078,1,235,3,421.9281,97.2337,7.1572
4078,2,27,1,46.8275,44.1218,10.7969
4079,1,112,4,891.9316,3.9713,11.3112
4079,2,72,2,598.4462,49.2145,7.4611
4080,1,55,4,887.9837,39.2291,12.7208
4080,2,121,3,617.7092,33.0896,12.9299
4080,3,43,3,372.7253,5.2668,8.5917
4081,1,113,4,748.0835,0.7809,5.7395
4081,2,161,1,705.0181,8.2217,14.2164
4081,3,94,2,674.8646,13.1380,8.9564
4081,4,10,4,341.2411,13.1362,7.7548
4082,1,52,5,891.1326,43.3183,8.1228
4082,2,64,4,931.8009,45.1806,11.6563
4082,3,78,5,543.5894,1.4186,7.6733
4083,1,170,4,253.6559,32.6923,6.8747
4084,1,150,3,169.1376,87.4725,11.8269
4085,1,7,2,802.4798,43.6107,9.1130
4085,2,136,3,474.2163,0.7190,11.8799
4085,3,87,4,436.6754,9.3594,13.1661
4086,1,13,2,686.3865,1.6624,10.3798
4086,2,85,5,633.8785,29.9362,8.0359
4087,1,102,1,401.1366,37.6920,10.4689
4088,1,47,5,611.9501,10.2595,13.4770
4088,2,219,2,792.6131,27.5606,8.3850
4088,3,66,3,61.2925,38.1401,13.9370
4089,1,112,4,878.5848,12.9831,14.6989
4089,2,160,5,929.0744,34.0027,9.2334
4089,3,269,2,745.2464,4.7861,6.6869
4089,4,6,5,507.2537,36.2551,12.7089
4089,5,81,3,207.5010,6.3277,10.8255
4090,1,98,1,697.3589,3.1442,9.3035
4090,2,247,3,485.3906,2.1311,13.0786
4091,1,179,3,655.4567,26.5710,12.5910
4091,2,3,2,723.4725,41.5135,7.8081
4092,1,85,5,330.5358,43.4356,5.2177
4092,2,141,3,319.1684,40.5991,7.6843
4092,3,144,2,677.9663,21.2914,11.3932
4093,1,56,2,916.6823,46.5427,13.5847
4093,2,337,5,225.8678,48.3554,11.7987
4093,3,124,2,570.6426,1.7610,12.4085
4094,1,160,1,537.4569,73.0706,7.4889
4094,2,137,3,681.9428,41.9866,10.8299
4094,3,42,5,157.2055,7.7220,11.8148
4094,4,163,4,773.4840,42.3133,11.1503
4095,1,198,3,482.2375,25.9020,13.2303
4095,2,188,4,923.2126,20.5532,7.7694
4095,3,72,5,600.4267,73.5280,14.7547
4095,4,19,2,477.7844,16.6116,14.3262
4096,1,18,3,196.0565,37.3208,11.5002
4096,2,63,4,120.3710,48.6129,9.6980
4096,3,236,3,945.0680,41.3138,11.4065
4096,4,148,2,602.0980,43.6689,5.4709
4097,1,160,4,183.9286,13.7310,5.3970
4097,2,156,1,643.3933,46.3588,7.7254
4098,1,89,2,193.9510,23.3299,7.7345
4098,2,163,2,338.8716,4.7985,7.8844
4099,1,56,2,909.0263,26.9593,7.4082
4099,2,140,2,801.6731,44.4786,14.9297
4100,1,31,4,35.6726,31.6440,8.2916
4100,2,191,1,511.5627,29.2496,7.3620
4100,3,104,5,986.9782,7.7837,5.1312
4100,4,94,3,636.7044,41.3020,8.0058
4101,1,32,3,330.5182,37.1120,8.8311
4101,2,56,5,865.7492,21.0976,12.7895
4101,3,204,5,491.6100,20.0500,10.8784
4101,4,182,2,181.2175,49.7195,13.6845
4102,1,182,1,478.0815,60.8100,10.9758
4102,2,132,3,273.5486,20.4244,5.9121
4102,3,146,4,580.0129,4.5629,10.4733
4102,4,69,4,404.2489,13.8934,12.2893
4103,1,164,5,174.1686,45.3781,7.8462
4103,2,58,1,647.3708,18.7240,10.4894
4104,1,202,4,132.5746,47.3431,5.0737
4104,2,202,5,424.1422,44.2897,9.6589
4104,3,86,5,725.4951,39.4657,12.9355
4104,4,8,1,327.3015,47.9974,11.2850
4104,5,159,1,943.3565,40.6722,6.5301
4105,1,68,3,753.2571,18.6108,12.7415
4106,1,11,3,519.1027,27.6693,5.5862
4106,2,188,5,567.9636,1.6011,8.3904
4107,1,107,5,998.7936,42.0614,6.0848
4107,2,5,1,856.2864,37.5515,8.5181
4107,3,71,5,302.4099,13.6057,9.7302
4107,4,171,2,917.5344,76.2061,14.7768
4108,1,21,2,214.1496,16.5132,8.3973
4108,2,17,1,923.2722,29.3914,8.2982
4108,3,212,2,851.5950,20.9306,8.6660
4108,4,31,1,710.9876,32.6821,10.2327
4109,1,115,1,412.5311,35.3870,11.7391
4109,2,92,2,790.7713,35.4953,11.0454
4109,3,50,5,254.5477,11.7103,6.6763
4110,1,55,5,629.7804,17.9975,6.8545
4110,2,79,2,559.7635,9.0911,10.7167
4110,3,97,5,825.2362,4.4465,13.7553
4110,4,124,5,522.0972,17.8425,7.1298
4111,1,132,3,295.3823,83.3817,9.4527
4111,2,186,3,574.2082,39.4011,11.2260
4111,3,89,5,908.1908,37.5813,6.7807
4112,1,19,5,250.2836,41.4402,11.0932
4112,2,111,1,396.0236,48.8346,5.5221
4112,3,183,2,835.6718,40.8702,14.7951
4112,4,213,5,965.1951,15.6300,8.7843
4113,1,29,3,508.9606,15.1313,8.0324
4113,2,141,2,85.5655,16.5019,11.8827
4113,3,57,4,39.1075,22.5011,8.9349
4113,4,244,2,758.2498,6.7426,10.7246
4113,5,220,5,778.3574,3.1501,13.5592
4114,1,503,1,136.0069,37.7450,12.6467
4115,1,178,4,257.9589,38.0049,5.7112
4115,2,207,4,607.7142,7.0919,9.9142
4116,1,221,5,990.1136,33.7732,7.8139
4116,2,212,5,402.4613,5.7542,9.8130
4116,3,47,3,648.9430,8.0337,9.2018
4116,4,27,5,834.9195,22.7726,12.3938
4116,5,87,5,401.0179,8.8784,6.5745
4117,1,32,5,407.0835,8.1112,12.8698
4117,2,172,4,524.2011,0.3795,9.1816
4117,3,138,2,788.1549,26.1522,7.9621
4117,4,198,2,153.6851,26.2136,7.6021
4118,1,7,3,619.0919,33.1052,5.6657
4118,2,108,4,310.4702,2.4450,14.7715
4119,1,247,3,831.8596,25.9476,14.9091
4119,2,216,3,897.4330,48.5166,13.5799
4119,3,65,2,167.6266,0.0857,12.8949
4120,1,180,3,995.5606,17.3232,7.8224
4121,1,123,3,556.0085,20.0816,9.2094
4122,1,175,5,711.4432,10.7442,9.0168
4122,2,226,2,400.8282,14.5900,8.2259
4122,3,200,2,851.9905,18.2220,11.7574
4123,1,208,2,764.6364,42.4686,9.9876
4123,2,88,5,452.0973,28.0232,10.5483
4124,1,68,3,630.5430,13.9406,9.0969
4124,2,175,3,973.7983,14.5787,5.0244
4125,1,97,3,492.4009,38.0873,9.4810
4125,2,149,2,990.4786,31.7525,8.5398
4125,3,249,1,410.7776,6.9500,7.1648
4125,4,196,5,121.3784,49.4131,14.4208
4125,5,141,1,240.5957,6.9290,11.1834
4126,1,125,3,849.1837,41.7511,7.7359
4126,2,173,1,768.9116,5.5404,6.0854
4127,1,120,3,860.0510,17.4494,10.9745
4127,2,138,5,905.7917,12.9004,10.3460
4127,3,202,1,533.2340,20.9602,7.2015
4128,1,145,5,420.1965,23.5751,9.4963
4128,2,57,2,481.8746,16.9945,14.6190
4128,3,83,5,329.8267,29.2753,13.8207
4129,1,181,3,863.4832,36.0430,13.7673
4129,2,138,4,832.9836,86.2538,5.1458
4129,3,163,1,637.5520,32.1005,6.8340
4129,4,110,2,219.3735,44.3037,9.7386
4130,1,106,5,460.3114,21.1205,14.4611
4131,1,196,5,71.1582,25.4229,10.8055
4132,1,142,5,934.3716,8.2106,8.2452
4132,2,127,4,323.6523,29.2583,12.1732
4133,1,129,3,109.6862,12.0257,6.4879
4133,2,229,2,543.8834,24.1867,14.0428
4133,3,162,2,621.4253,13.6285,11.1496
4134,1,32,1,133.7038,74.6875,12.5322
4135,1,23,1,575.1191,30.6664,6.3358
4135,2,5,4,150.5216,16.3153,13.1268
4135,3,133,4,649.9988,39.6752,12.8478
4135,4,26,2,899.2373,30.9164,12.6195
4135,5,30,2,860.7700,31.5380,10.8049
4136,1,131,1,649.9202,9.8867,11.6249
4136,2,208,1,178.9704,24.9124,13.6591
4137,1,81,2,232.4305,49.4575,8.6450
4137,2,227,1,658.3261,24.8655,8.2403
4137,3,55,1,2.5394,43.5334,7.4119
4137,4,136,2,512.9827,1.6175,8.7951
4137,5,250,4,912.3616,98.6377,6.0654
4138,1,80,4,773.1233,2.4320,8.4693
4138,2,67,2,719.6348,48.7409,11.7393
4138,3,174,5,233.1022,9.6211,12.5699
4138,4,133,5,48.5505,14.5705,9.5539
4139,1,128,5,134.8496,9.5948,9.9454
4140,1,126,2,710.1499,25.6546,5.0431
4140,2,174,5,484.9384,48.5995,14.1825
4140,3,217,5,991.5681,34.9883,9.3827
4140,4,142,2,515.3436,14.8683,14.8408
4141,1,109,5,604.1320,27.3371,10.2872
4142,1,76,5,829.9183,18.8751,11.2370
4142,2,206,3,499.6895,18.5492,13.3619
4142,3,137,2,300.3978,13.2336,6.6694
4142,4,226,4,747.4372,46.3394,6.0351
4142,5,84,2,122.6174,31.3013,12.7195
4143,1,51,2,824.8730,14.7947,9.5281
4144,1,31,1,676.7246,39.1798,8.4044
4144,2,13,5,576.0539,43.7044,9.6115
4144,3,101,4,655.8258,22.3598,6.1682
4145,1,32,3,187.9983,15.0300,9.8674
4146,1,148,2,581.0241,38.2326,6.8610
4146,2,48,5,303.4657,2.1011,7.5848
4146,3,183,4,281.9040,28.8797,8.8153
4147,1,130,4,36.2451,26.0675,8.9081
4147,2,82,3,221.6693,2.3457,11.1619
4147,3,249,1,807.1381,35.9765,12.3761
4147,4,131,3,672.0181,20.5518,8.1272
4147,5,176,5,36.0539,33.4361,7.8941
4148,1,82,4,377.2347,71.7378,11.7613
4148,2,217,4,224.7810,36.5957,13.2809
4148,3,53,4,34.3034,39.0781,9.3186
4149,1,144,5,356.9320,49.7231,9.9055
4149,2,72,5,326.8246,15.4728,11.5781
4150,1,172,4,887.6844,31.4102,8.2855
4150,2,180,5,905.1957,47.8341,6.0949
4150,3,196,4,244.5624,32.4575,12.8610
4150,4,155,3,594.1115,8.2045,13.8242
4151,1,208,1,737.1207,43.9315,7.1001
4151,2,63,3,667.3438,20.6556,7.9489
4151,3,31,1,338.7249,80.4292,14.4915
4151,4,62,1,637.4798,30.4533,8.9263
4151,5,224,4,22.4449,67.4554,12.4927
4152,1,164,1,740.0266,23.4032,14.3533
4152,2,60,1,91.6797,7.6622,14.8919
4152,3,202,5,950.9525,21.5704,5.6300
4152,4,124,4,737.5602,26.3938,7.9917
4153,1,57,3,339.3106,37.4457,10.6283
4154,1,221,1,481.2742,12.4139,12.3079
4155,1,9,3,239.0996,37.1455,13.9706
4155,2,81,1,424.8239,16.8769,10.3259
4156,1,19,4,691.0904,87.8366,14.7281
4156,2,196,5,126.8269,36.5101,8.7841
4156,3,87,4,984.9528,32.6100,5.2102
4157,1,38,2,880.8729,14.7020,10.5419
4158,1,123,3,611.5692,23.6768,5.6248
4158,2,201,1,657.3923,25.9417,13.3855
4159,1,31,5,1.6300,28.2787,5.8078
4159,2,68,3,852.9165,48.7360,6.4602
4159,3,2,4,981.5825,47.5558,9.7934
4160,1,78,2,814.2217,33.3841,11.6133
4160,2,240,1,1.8833,40.3635,10.5355
4161,1,211,4,773.0022,70.3564,8.3243
4161,2,199,3,166.0821,2.0399,8.4115
4162,1,193,4,583.2303,42.1254,10.5562
4162,2,172,2,302.5536,51.9437,14.6174
4162,3,135,1,493.8360,55.6804,13.6998
4162,4,139,3,206.7476,26.2142,7.8119
4162,5,146,5,65.8247,35.9144,12.3685
4163,1,122,1,816.2350,45.5996,10.4969
4163,2,238,1,163.5097,45.0233,13.0382
4163,3,371,1,387.0125,34.8536,9.4510
4163,4,81,4,92.6117,15.7658,10.3752
4164,1,80,4,836.3653,66.4147,14.9408
4164,2,136,5,871.1828,0.3673,7.3566
4164,3,65,1,172.1078,15.7865,14.2847
4164,4,19,5,32.1621,20.6352,11.0398
4164,5,151,1,1.4826,15.4651,12.8944
4165,1,30,1,975.8110,45.8439,14.5841
4165,2,41,5,343.7617,67.8463,13.2176
4165,3,210,2,405.8537,43.7980,13.0014
4165,4,211,5,763.8214,41.7795,9.8219
4166,1,103,3,959.3336,70.3893,5.0447
4166,2,18,3,1.7107,33.2307,11.7151
4167,1,246,1,402.7910,27.4407,7.4236
4167,2,144,2,719.2133,31.6638,6.9691
4167,3,222,1,873.7364,48.7434,5.6698
4167,4,102,2,375.9130,33.2361,7.5858
4167,5,191,1,500.2835,49.7489,12.2114
4168,1,45,4,284.7827,30.4238,6.8316
4169,1,137,1,570.2503,40.4664,12.8652
4169,2,27,5,238.9340,1.3203,8.7827
4169,3,151,1,36.4548,13.7832,9.4718
4169,4,163,4,696.3152,47.1439,13.1359
4169,5,115,3,291.6968,29.1501,8.5157
4170,1,39,1,57.1729,35.0756,13.4895
4170,2,138,2,460.9016,9.3409,6.1398
4171,1,96,2,23.3499,12.3007,10.1689
4171,2,50,1,783.2564,45.1549,10.6274
4172,1,82,4,641.5454,44.4214,13.8535
4172,2,88,2,414.7282,15.8767,6.7530
4172,3,101,4,216.1660,6.9133,10.7888
4173,1,100,1,805.0692,76.7053,5.4267
4173,2,167,3,867.5574,18.0124,10.5139
4174,1,224,4,937.0287,41.8652,9.5469
4175,1,121,1,358.3813,24.8672,6.1204
4175,2,99,4,219.3965,35.7447,10.9134
4175,3,160,3,910.5929,45.9649,7.0964
4175,4,122,5,492.7544,4.6790,7.7199
4176,1,174,1,917.8638,7.0287,12.0465
4176,2,237,1,697.5356,5.9324,14.0131
4176,3,30,5,329.2946,49.6362,11.1389
4177,1,103,2,610.4184,46.5668,14.2126
4177,2,177,3,185.0185,43.1426,6.8659
4177,3,132,1,905.6872,3.6759,8.3116
4178,1,59,3,5.1685,8.4873,5.1255
4178,2,36,2,547.3068,30.9311,7.5723
4178,3,8,5,556.7570,46.8641,9.3112
4178,4,100,4,347.7140,34.3285,13.0537
4179,1,194,1,128.2311,29.6702,12.4733
4179,2,144,5,782.2344,33.6098,7.3084
4180,1,62,5,844.9109,45.1429,9.5537
4180,2,168,1,175.1142,36.0905,7.1212
4180,3,71,2,277.8163,9.0604,9.6686
4181,1,248,2,224.9858,35.9152,12.6795
4181,2,195,4,414.0520,26.6794,5.3309
4181,3,92,5,247.0955,4.8040,7.0571
4181,4,124,5,203.4346,61.2499,10.3973
4181,5,136,2,207.1652,26.7204,11.0737
4182,1,186,3,634.9003,59.5025,11.2819
4183,1,168,2,714.3126,43.7357,12.8000
4183,2,99,3,166.9463,50.8785,10.2679
4183,3,76,3,531.3227,13.4355,6.1522
4184,1,29,2,590.1335,30.4408,7.9771
4184,2,39,4,363.2364,27.3198,8.2787
4184,3,102,2,67.7844,2.5913,12.9418
4184,4,205,5,540.0123,25.3068,12.2672
4185,1,77,5,6.3999,18.7357,7.6918
4185,2,54,4,278.1776,52.1048,10.3918
4185,3,65,1,446.6827,36.3535,8.7126
4185,4,82,1,103.1924,27.0390,10.7219
4186,1,39,4,717.1302,3.0131,6.2427
4186,2,62,1,484.8939,0.9802,9.2195
4186,3,196,2,680.6084,17.7859,9.2384
4186,4,245,3,583.7239,5.5411,10.0351
4187,1,4,2,396.5991,9.7960,13.8909
4188,1,210,5,282.2990,29.9293,13.2937
4189,1,39,2,401.4371,45.4243,7.2108
4189,2,468,5,575.6764,37.1820,5.6290
4189,3,71,1,177.6683,18.6425,13.3838
4190,1,29,1,434.1117,61.6714,10.4354
4190,2,188,1,388.3930,37.0731,6.9004
4190,3,100,3,531.1074,20.9884,11.1901
4190,4,200,1,0.0000,49.1576,8.8913
4191,1,505,3,239.3324,44.6430,11.0176
4192,1,212,3,713.2228,26.6717,12.4383
4193,1,218,2,813.6143,13.3204,12.6473
4194,1,147,4,759.0463,2.3098,7.7470
4194,2,59,4,841.6972,49.9002,5.4397
4194,3,221,5,874.9878,6.0014,12.0974
4194,4,63,5,645.5291,45.8513,6.5821
4195,1,167,5,453.3017,35.5157,5.0115
4195,2,184,4,451.8205,7.4425,11.1004
