order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
94,2025-08-18T14:43:10,2025-08-18,551,9,pos,credit_card,SAVE-YB1H,13.81,AUD
95,2025-08-18T16:58:36,2025-08-18,720,46,web,bank_transfer,,20.61,AUD
96,2025-08-18T20:48:01,2025-08-18,594,24,web,gift_card,SAVE-57OF,20.52,AUD
97,2025-08-18T19:01:42,2025-08-18,165,47,web,credit_card,,6.27,AUD
98,2025-08-18T02:17:37,2025-08-18,467,7,web,credit_card,,9.59,AUD
99,2025-08-18T20:31:30,2025-08-18,333,19,pos,credit_card,SAVE-QKFE,10.77,AUD
100,2025-08-18T02:42:06,2025-08-18,762,17,web,bank_transfer,,28.63,AUD
101,2025-08-18T09:54:18,2025-08-18,419,17,web,credit_card,SAVE-YB5C,16.40,AUD
102,2025-08-18T01:56:27,2025-08-18,405,47,pos,credit_card,,0.00,AUD
103,2025-08-18T22:45:43,2025-08-18,765,3,pos,credit_card,,33.29,AUD
104,2025-08-18T06:03:07,2025-08-18,85,2,web,gift_card,,26.40,AUD
105,2025-08-18T22:40:58,2025-08-18,721,47,web,gift_card,SAVE-YUI3,38.39,AUD
106,2025-08-18T09:41:08,2025-08-18,13,15,web,bank_transfer,,14.94,AUD
107,2025-08-18T21:55:16,2025-08-18,111,6,web,bank_transfer,SAVE-900N,25.46,AUD
108,2025-08-18T06:34:27,2025-08-18,374,22,web,credit_card,,23.71,AUD
109,2025-08-18T18:16:16,2025-08-18,85,4,web,credit_card,,5.64,AUD
110,2025-08-18T02:23:52,2025-08-18,68,42,web,bank_transfer,SAVE-70MR,6.71,AUD
111,2025-08-18T08:17:53,2025-08-18,239,31,web,credit_card,,25.35,AUD
112,2025-08-18T21:20:49,2025-08-18,677,16,web,paypal,SAVE-XH8G,26.41,AUD
113,2025-08-18T07:04:21,2025-08-18,302,27,web,gift_card,,18.30,AUD
114,2025-08-18T16:56:36,2025-08-18,35,105,web,paypal,,10.88,AUD
115,2025-08-18T14:21:22,2025-08-18,566,43,web,credit_card,,0.00,AUD
116,2025-08-18T10:25:42,2025-08-18,699,24,pos,credit_card,SAVE-6LPO,9.23,AUD
117,2025-08-18T11:50:56,2025-08-18,320,36,pos,cash,,13.72,AUD
118,2025-08-18T05:16:43,2025-08-18,166,46,web,credit_card,,20.81,AUD
119,2025-08-18T05:55:45,2025-08-18,85,37,pos,gift_card,,0.00,AUD
120,2025-08-18T06:42:52,2025-08-18,374,2,pos,credit_card,,6.84,AUD
121,2025-08-18T05:20:02,2025-08-18,140,16,web,paypal,,0.00,AUD
122,2025-08-18T21:47:15,2025-08-18,352,2,web,credit_card,,11.35,AUD
123,2025-08-18T07:51:58,2025-08-18,117,20,pos,credit_card,,9.08,AUD
124,2025-08-18T03:04:14,2025-08-18,272,17,web,gift_card,,13.08,AUD
125,2025-08-18T17:53:18,2025-08-18,244,31,web,credit_card,,6.95,AUD
126,2025-08-18T03:40:16,2025-08-18,612,16,web,gift_card,,45.29,AUD
127,2025-08-18T08:55:27,2025-08-18,705,2,pos,credit_card,,0.00,AUD
128,2025-08-18T11:31:10,2025-08-18,396,27,web,credit_card,,12.39,AUD
129,2025-08-18T00:20:05,2025-08-18,277,31,web,credit_card,,12.00,AUD
130,2025-08-18T21:15:46,2025-08-18,174,333,web,credit_card,,6.60,AUD
131,2025-08-18T18:47:44,2025-08-18,545,29,pos,credit_card,,0.00,AUD
132,2025-08-18T06:56:33,2025-08-18,755,3,web,bank_transfer,,0.00,AUD
133,2025-08-18T07:22:31,2025-08-18,639,44,pos,credit_card,,6.47,AUD
134,2025-08-18T22:28:11,2025-08-18,204,48,pos,paypal,,10.62,AUD
135,2025-08-18T17:29:05,2025-08-18,270,41,web,credit_card,,21.91,AUD
136,2025-08-18T22:47:23,2025-08-18,299,50,pos,paypal,,11.93,AUD
137,2025-08-18T20:12:42,2025-08-18,56,1,web,gift_card,,8.07,AUD
138,2025-08-18T00:46:48,2025-08-18,667,22,web,credit_card,,11.80,AUD
139,2025-08-18T09:54:17,2025-08-18,472,50,web,paypal,,0.00,AUD
140,2025-08-18T12:55:40,2025-08-18,338,15,web,bank_transfer,,14.15,AUD
141,2025-08-18T13:42:54,2025-08-18,156,6,web,credit_card,,0.00,AUD
142,2025-08-18T04:05:49,2025-08-18,428,8,pos,cash,,0.00,AUD
143,2025-08-18T11:03:00,2025-08-18,254,17,web,credit_card,,14.55,AUD
144,2025-08-18T22:42:12,2025-08-18,267,5,web,gift_card,,0.00,AUD
145,2025-08-18T07:46:59,2025-08-18,647,2,web,cash,SAVE-HSK5,0.00,AUD
146,2025-08-18T21:35:14,2025-08-18,45,45,web,credit_card,,0.00,AUD
147,2025-08-18T19:20:39,2025-08-18,84,47,pos,credit_card,SAVE-22WZ,37.96,AUD
148,2025-08-18T13:01:03,2025-08-18,661,46,pos,credit_card,,9.16,AUD
149,2025-08-18T08:17:33,2025-08-18,608,8,pos,paypal,,18.26,AUD
150,2025-08-18T21:50:31,2025-08-18,607,39,pos,credit_card,,11.55,AUD
151,2025-08-18T09:08:48,2025-08-18,109,45,web,credit_card,,22.45,AUD
152,2025-08-18T10:46:35,2025-08-18,448,26,web,cash,,5.09,AUD
153,2025-08-18T05:51:42,2025-08-18,536,18,pos,credit_card,,9.14,AUD
154,2025-08-18T04:32:02,2025-08-18,317,18,web,credit_card,,0.00,AUD
155,2025-08-18T14:37:39,2025-08-18,129,26,pos,credit_card,,14.55,AUD
156,2025-08-18T08:50:21,2025-08-18,328,28,web,credit_card,,41.01,AUD
157,2025-08-18T19:27:21,2025-08-18,615,12,web,gift_card,SAVE-YOZZ,8.21,AUD
158,2025-08-18T15:42:51,2025-08-18,664,30,web,bank_transfer,SAVE-QRVA,19.12,AUD
159,2025-08-18T08:14:09,2025-08-18,198,46,web,paypal,,5.93,AUD
160,2025-08-18T20:08:18,2025-08-18,184,3,pos,credit_card,,41.46,AUD
161,2025-08-18T18:03:51,2025-08-18,702,36,pos,credit_card,,24.62,AUD
162,2025-08-18T22:06:53,2025-08-18,427,44,web,bank_transfer,,19.17,AUD
163,2025-08-18T03:13:00,2025-08-18,999,50,pos,credit_card,,10.66,AUD
164,2025-08-18T15:20:01,2025-08-18,405,45,pos,paypal,,5.44,AUD
165,2025-08-18T19:37:10,2025-08-18,406,37,web,paypal,,29.83,AUD
166,2025-08-18T10:18:30,2025-08-18,210,20,pos,paypal,,13.23,AUD
167,2025-08-18T13:32:03,2025-08-18,82,29,web,credit_card,SAVE-ZA3W,40.65,AUD
168,2025-08-18T19:38:16,2025-08-18,141,28,pos,paypal,,28.98,AUD
169,2025-08-18T16:00:53,2025-08-18,712,15,web,credit_card,,7.37,AUD
170,2025-08-18T07:33:45,2025-08-18,396,7,web,gift_card,,0.00,AUD
171,2025-08-18T00:49:10,2025-08-18,278,4,web,credit_card,,9.66,AUD
172,2025-08-18T12:02:50,2025-08-18,293,26,pos,credit_card,,11.81,AUD
173,2025-08-18T05:36:52,2025-08-18,20,46,web,paypal,,0.00,AUD
174,2025-08-18T01:30:38,2025-08-18,777,22,web,paypal,,6.58,AUD
175,2025-08-18T09:08:37,2025-08-18,235,17,web,credit_card,,27.82,AUD
176,2025-08-18T09:52:22,2025-08-18,275,49,web,gift_card,,17.87,AUD
177,2025-08-18T15:09:08,2025-08-18,774,17,pos,paypal,,9.52,AUD
178,2025-08-18T22:35:48,2025-08-18,240,36,web,bank_transfer,,13.85,AUD
179,2025-08-18T13:13:29,2025-08-18,726,17,web,credit_card,,17.17,AUD
180,2025-08-18T02:19:20,2025-08-18,51,19,web,credit_card,,8.06,AUD
181,2025-08-18T13:59:31,2025-08-18,504,14,web,bank_transfer,,6.28,AUD
182,2025-08-18T06:38:39,2025-08-18,307,27,web,credit_card,SAVE-91WX,12.82,AUD
183,2025-08-18T21:03:46,2025-08-18,468,10,pos,credit_card,SAVE-Z69D,12.65,AUD
184,2025-08-18T02:12:14,2025-08-18,1134,44,web,bank_transfer,,18.27,AUD
185,2025-08-18T09:37:18,2025-08-18,116,12,web,gift_card,,13.16,AUD
186,2025-08-18T08:24:33,2025-08-18,669,49,pos,paypal,,6.92,AUD
187,2025-08-18T08:18:34,2025-08-18,419,38,web,credit_card,,25.92,AUD
188,2025-08-18T00:33:01,2025-08-18,750,12,web,credit_card,SAVE-RY6U,16.49,AUD
189,2025-08-18T01:26:43,2025-08-18,323,31,web,credit_card,,0.00,AUD
190,2025-08-18T21:24:04,2025-08-18,253,36,web,paypal,,0.00,AUD
191,2025-08-18T03:01:39,2025-08-18,2,45,pos,bank_transfer,,25.36,AUD
192,2025-08-18T14:46:23,2025-08-18,273,45,web,credit_card,,13.71,AUD
193,2025-08-18T11:13:04,2025-08-18,447,43,web,credit_card,,15.24,AUD
194,2025-08-18T04:41:51,2025-08-18,460,23,web,credit_card,,6.98,AUD
195,2025-08-18T05:39:58,2025-08-18,473,2,web,paypal,,8.85,AUD
196,2025-08-18T02:12:20,2025-08-18,73,25,pos,credit_card,,21.75,AUD
197,2025-08-18T00:42:55,2025-08-18,339,31,pos,credit_card,SAVE-LJ0X,0.00,AUD
198,2025-08-18T18:39:45,2025-08-18,539,27,web,paypal,,10.10,AUD
199,2025-08-18T07:43:41,2025-08-18,279,37,web,credit_card,,0.00,AUD
200,2025-08-18T23:36:16,2025-08-18,178,13,web,gift_card,,0.00,AUD
201,2025-08-18T04:12:29,2025-08-18,240,46,pos,paypal,,14.14,AUD
202,2025-08-18T20:33:55,2025-08-18,281,18,pos,credit_card,,10.97,AUD
203,2025-08-18T06:37:54,2025-08-18,774,44,pos,gift_card,,47.83,AUD
204,2025-08-18T03:21:58,2025-08-18,576,28,web,credit_card,,12.75,AUD
205,2025-08-18T07:59:44,2025-08-18,741,8,pos,credit_card,,7.40,AUD
206,2025-08-18T01:04:36,2025-08-18,655,41,pos,bank_transfer,,5.29,AUD
207,2025-08-18T01:11:33,2025-08-18,481,21,pos,paypal,,24.50,AUD
208,2025-08-18T03:58:38,2025-08-18,618,18,web,paypal,,0.00,AUD
209,2025-08-18T12:28:40,2025-08-18,725,39,pos,credit_card,,42.95,AUD
210,2025-08-18T11:56:28,2025-08-18,38,2,pos,bank_transfer,,22.16,AUD
211,2025-08-18T14:40:20,2025-08-18,675,43,web,credit_card,,0.00,AUD
212,2025-08-18T20:18:48,2025-08-18,338,25,web,bank_transfer,,29.07,AUD
213,2025-08-18T21:33:44,2025-08-18,744,37,pos,credit_card,,10.66,AUD
214,2025-08-18T02:52:33,2025-08-18,622,50,pos,credit_card,,10.55,AUD
215,2025-08-18T20:09:24,2025-08-18,641,49,pos,paypal,,7.95,AUD
216,2025-08-18T06:19:24,2025-08-18,603,2,pos,gift_card,,13.26,AUD
217,2025-08-18T10:38:39,2025-08-18,475,37,web,cash,,7.57,AUD
218,2025-08-18T09:36:24,2025-08-18,48,1,web,bank_transfer,,26.75,AUD
219,2025-08-18T04:05:35,2025-08-18,557,43,pos,paypal,,28.39,AUD
220,2025-08-18T13:01:39,2025-08-18,72,29,pos,credit_card,,9.15,AUD
221,2025-08-18T20:41:41,2025-08-18,645,46,web,credit_card,,14.45,AUD
222,2025-08-18T10:35:51,2025-08-18,432,24,pos,paypal,,25.79,AUD
223,2025-08-18T05:08:43,2025-08-18,91,13,web,paypal,,11.70,AUD
224,2025-08-18T14:24:33,2025-08-18,663,24,web,credit_card,,16.00,AUD
225,2025-08-18T20:26:37,2025-08-18,485,21,pos,credit_card,,10.52,AUD
226,2025-08-18T18:04:11,2025-08-18,414,44,pos,credit_card,,0.00,AUD
227,2025-08-18T11:52:21,2025-08-18,80,44,web,gift_card,,0.00,AUD
228,2025-08-18T16:06:35,2025-08-18,671,20,web,paypal,,6.70,AUD
229,2025-08-18T18:26:47,2025-08-18,250,19,pos,paypal,,11.38,AUD
230,2025-08-18T23:25:53,2025-08-18,390,29,pos,credit_card,,0.00,AUD
231,2025-08-18T21:13:14,2025-08-18,791,37,web,credit_card,SAVE-N2AY,15.48,AUD
232,2025-08-18T00:31:05,2025-08-18,491,23,web,gift_card,,13.53,AUD
233,2025-08-18T06:36:54,2025-08-18,94,17,web,bank_transfer,,0.00,AUD
234,2025-08-18T01:26:20,2025-08-18,239,38,pos,bank_transfer,,11.50,AUD
235,2025-08-18T14:38:57,2025-08-18,51,36,pos,paypal,,0.00,AUD
236,2025-08-18T00:20:38,2025-08-18,9,44,pos,credit_card,,12.22,AUD
237,2025-08-18T17:54:24,2025-08-18,238,48,web,credit_card,,7.03,AUD
238,2025-08-18T03:12:43,2025-08-18,603,50,pos,gift_card,,7.93,AUD
239,2025-08-18T15:19:53,2025-08-18,376,21,web,credit_card,,10.33,AUD
240,2025-08-18T18:38:25,2025-08-18,277,17,web,paypal,,7.87,AUD
241,2025-08-18T14:32:05,2025-08-18,643,40,web,bank_transfer,,20.97,AUD
242,2025-08-18T10:30:09,2025-08-18,282,18,web,credit_card,,0.00,AUD
243,2025-08-18T02:17:14,2025-08-18,582,35,pos,cash,SAVE-B926,11.97,AUD
244,2025-08-18T12:16:13,2025-08-18,414,4,web,credit_card,,6.04,AUD
245,2025-08-18T20:26:42,2025-08-18,678,43,web,credit_card,,10.82,AUD
246,2025-08-18T05:27:03,2025-08-18,169,3,web,gift_card,,0.00,AUD
247,2025-08-18T22:01:48,2025-08-18,328,49,pos,paypal,,26.21,AUD
248,2025-08-18T07:21:47,2025-08-18,483,8,pos,credit_card,,14.39,AUD
249,2025-08-18T09:54:45,2025-08-18,257,44,web,bank_transfer,,9.31,AUD
250,2025-08-18T03:36:02,2025-08-18,519,10,web,cash,,0.00,AUD
251,2025-08-18T09:50:20,2025-08-18,752,11,pos,credit_card,SAVE-CLED,15.32,AUD
252,2025-08-18T16:46:23,2025-08-18,390,31,web,credit_card,SAVE-GF96,27.30,AUD
253,2025-08-18T07:59:11,2025-08-18,239,4,web,credit_card,,11.88,AUD
254,2025-08-18T14:38:14,2025-08-18,136,50,web,credit_card,,13.48,AUD
255,2025-08-18T21:48:30,2025-08-18,492,23,pos,cash,,18.36,AUD
256,2025-08-18T19:04:13,2025-08-18,456,24,web,credit_card,,20.55,AUD
257,2025-08-18T14:18:56,2025-08-18,219,2,pos,credit_card,,0.00,AUD
258,2025-08-18T09:30:38,2025-08-18,524,28,web,bank_transfer,,5.89,AUD
259,2025-08-18T11:37:32,2025-08-18,43,48,web,credit_card,,11.01,AUD
260,2025-08-18T10:04:59,2025-08-18,685,28,pos,credit_card,,21.07,AUD
261,2025-08-18T09:31:03,2025-08-18,41,16,web,credit_card,,7.75,AUD
262,2025-08-18T20:14:14,2025-08-18,159,32,web,paypal,,19.67,AUD
263,2025-08-18T12:29:50,2025-08-18,441,20,web,paypal,,14.12,AUD
264,2025-08-18T21:56:38,2025-08-18,309,8,web,cash,,10.74,AUD
265,2025-08-18T03:56:15,2025-08-18,544,39,web,credit_card,,8.73,AUD
266,2025-08-18T01:35:27,2025-08-18,405,29,web,cash,SAVE-RFZB,21.30,AUD
267,2025-08-18T05:20:08,2025-08-18,750,6,pos,credit_card,,5.04,AUD
268,2025-08-18T00:20:17,2025-08-18,369,21,web,gift_card,,13.29,AUD
269,2025-08-18T22:59:52,2025-08-18,618,33,pos,gift_card,,7.87,AUD
270,2025-08-18T14:55:03,2025-08-18,451,13,web,credit_card,,8.03,AUD
271,2025-08-18T22:17:06,2025-08-18,213,6,web,credit_card,SAVE-VYIN,11.33,AUD
272,2025-08-18T19:09:55,2025-08-18,288,10,web,gift_card,,19.71,AUD
273,2025-08-18T14:19:41,2025-08-18,447,37,web,cash,,0.00,AUD
274,2025-08-18T01:29:43,2025-08-18,11,34,pos,credit_card,,18.92,AUD
275,2025-08-18T00:41:04,2025-08-18,410,11,web,paypal,,13.83,AUD
276,2025-08-18T19:34:45,2025-08-18,585,19,web,cash,,12.51,AUD
277,2025-08-18T23:49:55,2025-08-18,495,5,pos,gift_card,,24.07,AUD
278,2025-08-18T17:51:21,2025-08-18,513,1,pos,cash,,21.50,AUD
279,2025-08-18T18:11:43,2025-08-18,202,30,web,credit_card,SAVE-NERW,23.50,AUD
280,2025-08-18T18:34:13,2025-08-18,583,21,pos,credit_card,SAVE-BFFE,0.00,AUD
281,2025-08-18T14:10:49,2025-08-18,691,1,pos,paypal,,11.66,AUD
282,2025-08-18T16:36:23,2025-08-18,642,6,pos,credit_card,,0.00,AUD
283,2025-08-18T07:09:40,2025-08-18,521,38,web,credit_card,,0.00,AUD
284,2025-08-18T13:37:43,2025-08-18,593,18,web,bank_transfer,,27.73,AUD
285,2025-08-18T07:02:51,2025-08-18,22,31,pos,credit_card,,47.58,AUD
286,2025-08-18T11:01:51,2025-08-18,567,9,web,paypal,SAVE-IUDJ,23.77,AUD
287,2025-08-18T04:03:31,2025-08-18,636,31,web,bank_transfer,,13.32,AUD
288,2025-08-18T06:52:04,2025-08-18,766,30,pos,credit_card,,10.99,AUD
289,2025-08-18T15:40:35,2025-08-18,352,48,pos,bank_transfer,,13.35,AUD
290,2025-08-18T18:19:44,2025-08-18,792,41,web,bank_transfer,SAVE-V04K,0.00,AUD
291,2025-08-18T04:12:48,2025-08-18,459,47,web,credit_card,,13.08,AUD
292,2025-08-18T00:12:13,2025-08-18,94,23,pos,paypal,SAVE-F3QM,18.88,AUD
293,2025-08-18T22:11:58,2025-08-18,795,14,web,credit_card,,14.90,AUD
294,2025-08-18T03:48:17,2025-08-18,488,31,pos,credit_card,,0.00,AUD
295,2025-08-18T13:08:45,2025-08-18,290,11,web,paypal,,9.47,AUD
296,2025-08-18T23:12:16,2025-08-18,737,21,pos,cash,,6.98,AUD
297,2025-08-18T08:49:22,2025-08-18,224,45,web,paypal,,27.03,AUD
298,2025-08-18T15:41:34,2025-08-18,653,39,web,cash,,14.31,AUD
299,2025-08-18T08:30:51,2025-08-18,767,46,pos,paypal,,28.94,AUD
300,2025-08-18T04:58:00,2025-08-18,502,3,pos,credit_card,SAVE-IFAD,8.31,AUD
301,2025-08-18T10:14:30,2025-08-18,410,46,web,paypal,,13.77,AUD
302,2025-08-18T15:20:03,2025-08-18,1788,39,web,credit_card,,9.49,AUD
303,2025-08-18T05:34:10,2025-08-18,630,15,pos,credit_card,,45.11,AUD
304,2025-08-18T08:11:05,2025-08-18,193,2,web,cash,,0.00,AUD
305,2025-08-18T21:27:38,2025-08-18,733,45,web,credit_card,,0.00,AUD
306,2025-08-18T12:20:36,2025-08-18,330,44,web,bank_transfer,,8.20,AUD
307,2025-08-18T14:42:48,2025-08-18,149,23,web,paypal,,8.86,AUD
308,2025-08-18T07:35:15,2025-08-18,206,17,web,gift_card,,11.37,AUD
309,2025-08-18T13:09:25,2025-08-18,703,34,web,paypal,,41.96,AUD
310,2025-08-18T11:50:58,2025-08-18,363,3,web,credit_card,,9.82,AUD
311,2025-08-18T15:15:10,2025-08-18,58,26,pos,credit_card,SAVE-A226,12.95,AUD
312,2025-08-18T19:51:55,2025-08-18,291,33,web,gift_card,,41.27,AUD
313,2025-08-18T22:57:39,2025-08-18,80,20,pos,bank_transfer,,0.00,AUD
314,2025-08-18T21:30:19,2025-08-18,10,31,pos,gift_card,,23.39,AUD
315,2025-08-18T19:30:04,2025-08-18,630,33,pos,bank_transfer,,11.94,AUD
316,2025-08-18T13:11:09,2025-08-18,299,32,pos,paypal,,6.01,AUD
317,2025-08-18T10:04:43,2025-08-18,229,40,pos,paypal,,0.00,AUD
