order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
6035,2025-08-27T07:17:31,2025-08-27,539,25,pos,credit_card,,0.00,AUD
6036,2025-08-27T15:15:00,2025-08-27,301,17,pos,credit_card,,17.33,AUD
6037,2025-08-27T08:55:41,2025-08-27,373,36,web,credit_card,,12.75,AUD
6038,2025-08-27T20:46:28,2025-08-27,145,14,web,credit_card,,7.49,AUD
6039,2025-08-27T22:54:25,2025-08-27,40,42,web,bank_transfer,,5.12,AUD
6040,2025-08-27T05:21:17,2025-08-27,196,2,pos,credit_card,,9.25,AUD
6041,2025-08-27T13:55:00,2025-08-27,718,11,web,bank_transfer,,10.16,AUD
6042,2025-08-27T13:26:40,2025-08-27,184,4,web,cash,,17.12,AUD
6043,2025-08-27T22:07:59,2025-08-27,797,39,pos,credit_card,,35.85,AUD
6044,2025-08-27T22:06:53,2025-08-27,469,19,web,paypal,,6.85,AUD
6045,2025-08-27T17:45:29,2025-08-27,72,17,pos,cash,,0.00,AUD
6046,2025-08-27T18:41:50,2025-08-27,73,33,pos,credit_card,,9.18,AUD
6047,2025-08-27T14:54:13,2025-08-27,88,12,web,credit_card,,6.81,AUD
6048,2025-08-27T19:12:54,2025-08-27,263,42,pos,paypal,,9.12,AUD
6049,2025-08-27T07:10:58,2025-08-27,710,3,pos,paypal,,14.47,AUD
6050,2025-08-27T14:44:42,2025-08-27,277,43,web,credit_card,,13.52,AUD
6051,2025-08-27T15:09:44,2025-08-27,80,3,pos,cash,,14.66,AUD
6052,2025-08-27T08:25:38,2025-08-27,589,35,web,credit_card,,19.21,AUD
6053,2025-08-27T16:10:04,2025-08-27,130,3,web,bank_transfer,,5.45,AUD
6054,2025-08-27T22:55:45,2025-08-27,261,27,pos,credit_card,SAVE-DBO4,0.00,AUD
6055,2025-08-27T20:25:20,2025-08-27,544,47,pos,credit_card,,0.00,AUD
6056,2025-08-27T10:14:08,2025-08-27,790,21,pos,paypal,,20.62,AUD
6057,2025-08-27T15:37:43,2025-08-27,191,35,web,paypal,,45.21,AUD
6058,2025-08-27T12:41:58,2025-08-27,755,45,web,credit_card,,28.56,AUD
6059,2025-08-27T15:36:29,2025-08-27,204,24,web,credit_card,,0.00,AUD
6060,2025-08-27T09:29:45,2025-08-27,553,10,web,credit_card,,10.38,AUD
6061,2025-08-27T05:21:18,2025-08-27,725,25,pos,credit_card,,5.41,AUD
6062,2025-08-27T07:40:25,2025-08-27,383,8,web,paypal,SAVE-PD2T,16.19,AUD
6063,2025-08-27T00:39:09,2025-08-27,220,36,web,cash,SAVE-8LPL,12.01,AUD
6064,2025-08-27T20:57:21,2025-08-27,926,46,pos,bank_transfer,,12.29,AUD
6065,2025-08-27T02:47:50,2025-08-27,597,21,pos,credit_card,,9.86,AUD
6066,2025-08-27T13:53:52,2025-08-27,34,1,web,credit_card,,5.59,AUD
6067,2025-08-27T01:57:56,2025-08-27,202,48,pos,paypal,,13.84,AUD
6068,2025-08-27T07:02:53,2025-08-27,413,10,web,credit_card,,27.80,AUD
6069,2025-08-27T09:03:07,2025-08-27,611,20,pos,paypal,,23.33,AUD
6070,2025-08-27T10:39:39,2025-08-27,580,32,web,credit_card,,5.43,AUD
6071,2025-08-27T06:53:42,2025-08-27,41,28,web,paypal,,8.56,AUD
6072,2025-08-27T11:31:49,2025-08-27,609,36,web,bank_transfer,,0.00,AUD
6073,2025-08-27T15:31:51,2025-08-27,103,19,web,credit_card,,0.00,AUD
6074,2025-08-27T22:48:08,2025-08-27,197,23,web,paypal,,14.08,AUD
6075,2025-08-27T11:22:43,2025-08-27,406,43,web,bank_transfer,,22.00,AUD
6076,2025-08-27T20:10:40,2025-08-27,667,28,web,credit_card,,11.67,AUD
6077,2025-08-27T13:40:07,2025-08-27,174,3,pos,cash,,0.00,AUD
6078,2025-08-27T22:13:46,2025-08-27,203,37,web,bank_transfer,,8.46,AUD
6079,2025-08-27T09:56:16,2025-08-27,148,33,pos,paypal,,0.00,AUD
6080,2025-08-27T11:07:57,2025-08-27,748,40,web,cash,,0.00,AUD
6081,2025-08-27T12:27:02,2025-08-27,476,34,web,gift_card,,0.00,AUD
6082,2025-08-27T23:45:45,2025-08-27,160,26,pos,paypal,,14.61,AUD
6083,2025-08-27T05:11:33,2025-08-27,1724,6,web,credit_card,,12.91,AUD
6084,2025-08-27T19:06:26,2025-08-27,163,33,web,bank_transfer,,5.74,AUD
6085,2025-08-27T18:36:33,2025-08-27,630,28,web,credit_card,,11.38,AUD
6086,2025-08-27T01:04:02,2025-08-27,185,10,web,credit_card,,28.32,AUD
6087,2025-08-27T10:01:05,2025-08-27,39,28,pos,gift_card,,26.21,AUD
6088,2025-08-27T14:40:29,2025-08-27,224,27,web,paypal,,26.36,AUD
6089,2025-08-27T01:28:37,2025-08-27,567,37,web,paypal,,14.91,AUD
6090,2025-08-27T21:40:10,2025-08-27,253,16,pos,paypal,,22.38,AUD
6091,2025-08-27T22:18:09,2025-08-27,364,10,pos,gift_card,,23.15,AUD
6092,2025-08-27T22:31:29,2025-08-27,223,30,web,bank_transfer,,25.04,AUD
6093,2025-08-27T11:14:07,2025-08-27,121,39,pos,cash,,0.00,AUD
6094,2025-08-27T11:33:29,2025-08-27,570,19,web,credit_card,,7.29,AUD
6095,2025-08-27T04:17:46,2025-08-27,36,8,web,credit_card,SAVE-SYX0,10.56,AUD
6096,2025-08-27T07:35:31,2025-08-27,555,3,web,paypal,,26.94,AUD
6097,2025-08-27T14:11:46,2025-08-27,756,32,pos,paypal,,0.00,AUD
6098,2025-08-27T14:54:33,2025-08-27,373,24,web,paypal,SAVE-H0WF,14.02,AUD
6099,2025-08-27T19:38:59,2025-08-27,598,38,pos,bank_transfer,,14.72,AUD
6100,2025-08-27T06:47:10,2025-08-27,378,31,web,credit_card,,16.51,AUD
6101,2025-08-27T22:50:20,2025-08-27,599,26,pos,paypal,SAVE-VOHN,0.00,AUD
6102,2025-08-27T23:19:27,2025-08-27,171,325,web,cash,SAVE-4U70,11.14,AUD
6103,2025-08-27T17:08:37,2025-08-27,106,3,pos,credit_card,,6.73,AUD
6104,2025-08-27T07:36:06,2025-08-27,716,18,pos,bank_transfer,,0.00,AUD
6105,2025-08-27T21:32:45,2025-08-27,730,3,web,paypal,,0.00,AUD
6106,2025-08-27T04:00:16,2025-08-27,90,40,pos,credit_card,,0.00,AUD
6107,2025-08-27T13:23:50,2025-08-27,457,49,pos,paypal,,10.37,AUD
6108,2025-08-27T16:30:43,2025-08-27,552,48,web,credit_card,,14.70,AUD
6109,2025-08-27T18:30:01,2025-08-27,344,49,pos,credit_card,,5.16,AUD
6110,2025-08-27T19:52:06,2025-08-27,45,41,pos,bank_transfer,,19.64,AUD
6111,2025-08-27T14:55:49,2025-08-27,414,21,web,gift_card,,22.41,AUD
6112,2025-08-27T07:50:09,2025-08-27,98,48,pos,credit_card,,12.05,AUD
6113,2025-08-27T18:58:24,2025-08-27,662,24,pos,credit_card,SAVE-SW8D,7.38,AUD
6114,2025-08-27T16:53:37,2025-08-27,65,10,web,paypal,,8.72,AUD
6115,2025-08-27T09:04:47,2025-08-27,742,27,web,cash,,10.57,AUD
6116,2025-08-27T19:41:52,2025-08-27,233,15,pos,credit_card,,5.90,AUD
6117,2025-08-27T01:09:31,2025-08-27,168,27,pos,credit_card,,24.39,AUD
6118,2025-08-27T14:51:33,2025-08-27,735,50,web,credit_card,,10.93,AUD
6119,2025-08-27T09:38:21,2025-08-27,125,41,web,gift_card,,0.00,AUD
6120,2025-08-27T03:33:56,2025-08-27,127,46,web,credit_card,,25.00,AUD
6121,2025-08-27T11:57:09,2025-08-27,241,40,web,paypal,SAVE-JMVQ,10.99,AUD
6122,2025-08-27T02:43:35,2025-08-27,120,19,web,gift_card,,9.12,AUD
6123,2025-08-27T10:26:52,2025-08-27,521,2,web,paypal,,13.86,AUD
6124,2025-08-27T15:07:59,2025-08-27,24,4,pos,paypal,SAVE-KUAN,12.10,AUD
6125,2025-08-27T16:20:10,2025-08-27,703,2,pos,cash,,8.66,AUD
6126,2025-08-27T04:07:36,2025-08-27,129,5,web,credit_card,,13.67,AUD
6127,2025-08-27T05:48:41,2025-08-27,254,17,pos,credit_card,SAVE-ZQOE,20.75,AUD
6128,2025-08-27T04:55:43,2025-08-27,160,2,pos,bank_transfer,,5.17,AUD
6129,2025-08-27T20:36:46,2025-08-27,286,31,web,gift_card,,0.00,AUD
6130,2025-08-27T17:50:41,2025-08-27,712,33,pos,paypal,,13.09,AUD
6131,2025-08-27T06:25:31,2025-08-27,639,24,web,bank_transfer,SAVE-FRMC,14.14,AUD
6132,2025-08-27T17:14:19,2025-08-27,719,36,pos,cash,,22.40,AUD
6133,2025-08-27T01:34:05,2025-08-27,46,34,web,paypal,,7.89,AUD
6134,2025-08-27T09:00:56,2025-08-27,734,26,web,cash,,11.05,AUD
6135,2025-08-27T23:38:25,2025-08-27,587,27,web,paypal,,10.59,AUD
6136,2025-08-27T15:06:53,2025-08-27,213,1,web,credit_card,,13.08,AUD
6137,2025-08-27T00:54:18,2025-08-27,260,19,pos,paypal,,11.69,AUD
6138,2025-08-27T13:30:28,2025-08-27,224,41,web,paypal,,42.06,AUD
6139,2025-08-27T03:45:03,2025-08-27,83,6,pos,paypal,,9.26,AUD
6140,2025-08-27T13:04:36,2025-08-27,126,31,pos,bank_transfer,,29.70,AUD
6141,2025-08-27T19:23:03,2025-08-27,373,35,web,paypal,,0.00,AUD
6142,2025-08-27T10:24:32,2025-08-27,255,29,web,gift_card,,14.27,AUD
6143,2025-08-27T06:53:46,2025-08-27,333,26,pos,credit_card,,12.50,AUD
6144,2025-08-27T09:42:05,2025-08-27,92,5,web,cash,,14.56,AUD
6145,2025-08-27T06:02:47,2025-08-27,459,15,web,credit_card,,0.00,AUD
6146,2025-08-27T21:00:16,2025-08-27,409,39,web,credit_card,SAVE-HD5Z,0.00,AUD
6147,2025-08-27T11:27:21,2025-08-27,779,39,web,paypal,,0.00,AUD
6148,2025-08-27T17:07:43,2025-08-27,343,42,pos,cash,,26.18,AUD
6149,2025-08-27T04:08:14,2025-08-27,508,44,web,credit_card,SAVE-C5X9,12.28,AUD
6150,2025-08-27T10:03:03,2025-08-27,331,10,web,credit_card,,5.79,AUD
6151,2025-08-27T03:42:25,2025-08-27,423,21,pos,bank_transfer,,7.84,AUD
6152,2025-08-27T19:03:22,2025-08-27,555,20,pos,gift_card,,48.92,AUD
6153,2025-08-27T19:30:32,2025-08-27,703,3,web,cash,,12.97,AUD
6154,2025-08-27T13:08:46,2025-08-27,662,24,pos,credit_card,,18.91,AUD
6155,2025-08-27T07:02:23,2025-08-27,105,8,web,paypal,,14.76,AUD
6156,2025-08-27T00:38:03,2025-08-27,50,49,pos,bank_transfer,,23.59,AUD
6157,2025-08-27T05:30:05,2025-08-27,768,29,pos,credit_card,,49.65,AUD
6158,2025-08-27T16:18:11,2025-08-27,79,37,web,credit_card,,15.66,AUD
6159,2025-08-27T20:28:24,2025-08-27,241,17,pos,credit_card,,0.00,AUD
6160,2025-08-27T15:49:21,2025-08-27,141,6,pos,credit_card,SAVE-2QXR,13.72,AUD
6161,2025-08-27T13:25:48,2025-08-27,575,18,pos,gift_card,,9.93,AUD
6162,2025-08-27T22:53:37,2025-08-27,624,43,pos,credit_card,,0.00,AUD
6163,2025-08-27T01:39:06,2025-08-27,480,4,pos,credit_card,,5.50,AUD
6164,2025-08-27T01:07:24,2025-08-27,460,21,pos,credit_card,,0.00,AUD
6165,2025-08-27T16:52:39,2025-08-27,594,35,pos,paypal,,10.17,AUD
6166,2025-08-27T07:19:26,2025-08-27,249,34,web,credit_card,,47.71,AUD
6167,2025-08-27T23:18:51,2025-08-27,141,19,pos,credit_card,,6.79,AUD
6168,2025-08-27T21:44:30,2025-08-27,442,37,web,credit_card,,16.26,AUD
6169,2025-08-27T07:05:43,2025-08-27,597,37,web,bank_transfer,,9.05,AUD
6170,2025-08-27T01:28:40,2025-08-27,734,14,web,credit_card,,12.94,AUD
6171,2025-08-27T03:46:55,2025-08-27,636,38,web,paypal,,8.66,AUD
6172,2025-08-27T02:18:07,2025-08-27,459,21,web,paypal,SAVE-K00U,8.21,AUD
6173,2025-08-27T17:26:05,2025-08-27,567,9,pos,credit_card,,6.78,AUD
6174,2025-08-27T00:23:42,2025-08-27,333,41,pos,bank_transfer,,5.59,AUD
6175,2025-08-27T00:20:27,2025-08-27,17,5,web,paypal,SAVE-HFV9,22.76,AUD
6176,2025-08-27T12:16:19,2025-08-27,469,42,pos,credit_card,,0.00,AUD
6177,2025-08-27T13:20:42,2025-08-27,282,26,pos,credit_card,,0.00,AUD
6178,2025-08-27T09:57:44,2025-08-27,285,21,web,gift_card,,27.01,AUD
6179,2025-08-27T06:43:20,2025-08-27,491,33,pos,credit_card,,7.16,AUD
6180,2025-08-27T20:43:40,2025-08-27,54,2,pos,paypal,SAVE-SOKE,9.66,AUD
6181,2025-08-27T14:27:05,2025-08-27,731,29,web,credit_card,,8.45,AUD
6182,2025-08-27T19:34:59,2025-08-27,477,45,web,credit_card,,0.00,AUD
6183,2025-08-27T19:00:37,2025-08-27,553,7,web,paypal,,27.43,AUD
6184,2025-08-27T09:09:58,2025-08-27,550,30,pos,gift_card,,6.34,AUD
6185,2025-08-27T10:53:11,2025-08-27,314,35,pos,gift_card,SAVE-9VQO,7.88,AUD
6186,2025-08-27T23:54:55,2025-08-27,191,5,web,paypal,,0.00,AUD
6187,2025-08-27T21:24:54,2025-08-27,707,29,web,credit_card,,12.88,AUD
6188,2025-08-27T06:01:14,2025-08-27,470,38,pos,bank_transfer,,49.28,AUD
6189,2025-08-27T02:40:56,2025-08-27,286,40,web,credit_card,,8.85,AUD
6190,2025-08-27T01:46:30,2025-08-27,236,44,web,credit_card,,6.32,AUD
6191,2025-08-27T10:13:48,2025-08-27,732,34,web,credit_card,,0.00,AUD
6192,2025-08-27T09:38:04,2025-08-27,484,50,web,bank_transfer,SAVE-P4KC,8.64,AUD
6193,2025-08-27T01:15:49,2025-08-27,796,49,pos,bank_transfer,,6.26,AUD
6194,2025-08-27T18:03:55,2025-08-27,673,3,pos,cash,,11.10,AUD
6195,2025-08-27T03:03:09,2025-08-27,661,42,web,gift_card,,21.91,AUD
6196,2025-08-27T08:49:11,2025-08-27,655,24,web,credit_card,,0.00,AUD
6197,2025-08-27T16:27:06,2025-08-27,547,50,pos,credit_card,,11.65,AUD
6198,2025-08-27T03:51:35,2025-08-27,731,8,web,bank_transfer,,13.62,AUD
6199,2025-08-27T22:35:25,2025-08-27,324,29,web,credit_card,,23.45,AUD
6200,2025-08-27T14:32:39,2025-08-27,226,2,web,credit_card,,0.00,AUD
6201,2025-08-27T09:03:17,2025-08-27,748,16,web,bank_transfer,,0.00,AUD
6202,2025-08-27T21:32:04,2025-08-27,16,47,pos,gift_card,SAVE-5A50,0.00,AUD
6203,2025-08-27T22:41:38,2025-08-27,538,6,web,paypal,SAVE-AHC1,0.00,AUD
6204,2025-08-27T13:53:03,2025-08-27,250,41,web,bank_transfer,,9.58,AUD
6205,2025-08-27T02:02:35,2025-08-27,81,11,web,credit_card,,6.90,AUD
6206,2025-08-27T09:16:26,2025-08-27,776,8,pos,paypal,,14.62,AUD
6207,2025-08-27T18:08:43,2025-08-27,569,17,pos,bank_transfer,,0.00,AUD
6208,2025-08-27T09:00:45,2025-08-27,746,43,web,credit_card,,0.00,AUD
6209,2025-08-27T18:19:27,2025-08-27,447,26,web,cash,,0.00,AUD
6210,2025-08-27T11:41:35,2025-08-27,143,11,web,gift_card,,22.44,AUD
6211,2025-08-27T06:12:17,2025-08-27,203,48,web,credit_card,,14.50,AUD
6212,2025-08-27T08:04:35,2025-08-27,339,14,pos,bank_transfer,,29.81,AUD
6213,2025-08-27T17:43:19,2025-08-27,471,4,pos,credit_card,,9.44,AUD
6214,2025-08-27T02:42:38,2025-08-27,388,40,web,credit_card,,9.35,AUD
6215,2025-08-27T01:53:36,2025-08-27,37,49,web,credit_card,,7.09,AUD
6216,2025-08-27T18:30:10,2025-08-27,488,26,pos,credit_card,,12.71,AUD
6217,2025-08-27T19:40:23,2025-08-27,658,12,web,paypal,,0.00,AUD
6218,2025-08-27T04:51:17,2025-08-27,241,19,pos,credit_card,,6.67,AUD
6219,2025-08-27T23:26:29,2025-08-27,279,2,web,credit_card,,5.71,AUD
6220,2025-08-27T03:36:49,2025-08-27,565,43,web,credit_card,,9.96,AUD
6221,2025-08-27T13:00:49,2025-08-27,396,15,web,paypal,,8.38,AUD
6222,2025-08-27T19:25:05,2025-08-27,702,33,web,credit_card,,6.53,AUD
6223,2025-08-27T17:08:09,2025-08-27,391,29,web,credit_card,,0.00,AUD
6224,2025-08-27T15:04:21,2025-08-27,262,34,web,bank_transfer,,11.15,AUD
6225,2025-08-27T00:17:06,2025-08-27,433,13,pos,credit_card,,14.88,AUD
6226,2025-08-27T16:35:07,2025-08-27,590,34,web,gift_card,,20.49,AUD
6227,2025-08-27T11:40:41,2025-08-27,59,12,web,credit_card,,12.99,AUD
6228,2025-08-27T08:51:19,2025-08-27,733,12,web,bank_transfer,SAVE-LPBY,48.20,AUD
6229,2025-08-27T02:29:28,2025-08-27,281,21,web,gift_card,,44.14,AUD
6230,2025-08-27T00:24:29,2025-08-27,484,6,web,paypal,,25.22,AUD
6231,2025-08-27T09:04:29,2025-08-27,409,28,pos,credit_card,,8.87,AUD
6232,2025-08-27T15:54:14,2025-08-27,134,27,web,credit_card,,0.00,AUD
6233,2025-08-27T04:33:39,2025-08-27,769,39,web,credit_card,,8.59,AUD
6234,2025-08-27T22:07:27,2025-08-27,1480,13,pos,paypal,,10.17,AUD
6235,2025-08-27T05:00:11,2025-08-27,797,31,pos,credit_card,SAVE-N1L1,26.20,AUD
6236,2025-08-27T19:51:02,2025-08-27,635,8,pos,paypal,SAVE-KSEU,9.16,AUD
6237,2025-08-27T06:34:50,2025-08-27,50,17,web,credit_card,,10.65,AUD
6238,2025-08-27T11:56:25,2025-08-27,103,44,web,credit_card,SAVE-8F2K,12.81,AUD
6239,2025-08-27T16:30:01,2025-08-27,771,24,pos,gift_card,,0.00,AUD
6240,2025-08-27T12:43:37,2025-08-27,573,41,pos,cash,,20.67,AUD
6241,2025-08-27T06:56:36,2025-08-27,158,27,web,gift_card,,0.00,AUD
6242,2025-08-27T02:30:21,2025-08-27,795,40,web,paypal,,6.74,AUD
6243,2025-08-27T07:25:15,2025-08-27,373,48,web,credit_card,,15.26,AUD
6244,2025-08-27T09:48:37,2025-08-27,343,7,pos,paypal,,25.39,AUD
6245,2025-08-27T22:30:19,2025-08-27,19,13,pos,credit_card,,23.12,AUD
6246,2025-08-27T07:14:57,2025-08-27,491,9,pos,paypal,,28.05,AUD
6247,2025-08-27T04:20:26,2025-08-27,387,10,pos,credit_card,,6.55,AUD
6248,2025-08-27T05:05:19,2025-08-27,74,29,web,bank_transfer,,11.08,AUD
6249,2025-08-27T05:39:32,2025-08-27,460,24,pos,gift_card,,9.59,AUD
6250,2025-08-27T02:08:23,2025-08-27,55,30,web,cash,,13.92,AUD
6251,2025-08-27T22:11:36,2025-08-27,1028,40,pos,credit_card,,0.00,AUD
6252,2025-08-27T14:35:11,2025-08-27,650,50,pos,gift_card,,9.77,AUD
6253,2025-08-27T11:41:44,2025-08-27,50,12,web,credit_card,SAVE-H7CD,10.16,AUD
6254,2025-08-27T20:19:21,2025-08-27,234,27,pos,credit_card,SAVE-PULV,13.69,AUD
6255,2025-08-27T00:10:04,2025-08-27,603,50,pos,gift_card,,11.90,AUD
6256,2025-08-27T13:24:52,2025-08-27,331,19,web,cash,,16.45,AUD
6257,2025-08-27T01:31:23,2025-08-27,132,15,web,gift_card,,28.30,AUD
6258,2025-08-27T11:14:40,2025-08-27,355,44,pos,credit_card,SAVE-QL1K,0.00,AUD
6259,2025-08-27T15:27:03,2025-08-27,768,48,web,paypal,,21.20,AUD
6260,2025-08-27T03:51:41,2025-08-27,42,18,web,credit_card,,0.00,AUD
6261,2025-08-27T23:03:40,2025-08-27,933,50,pos,gift_card,SAVE-ERUV,14.18,AUD
6262,2025-08-27T19:33:39,2025-08-27,222,2,pos,bank_transfer,,9.75,AUD
6263,2025-08-27T21:19:57,2025-08-27,724,29,pos,credit_card,,5.83,AUD
6264,2025-08-27T01:41:38,2025-08-27,569,9,web,credit_card,,29.18,AUD
6265,2025-08-27T18:59:16,2025-08-27,456,35,pos,credit_card,,5.98,AUD
6266,2025-08-27T10:17:31,2025-08-27,477,1,pos,credit_card,,5.19,AUD
6267,2025-08-27T17:53:10,2025-08-27,650,33,web,credit_card,,0.00,AUD
6268,2025-08-27T06:31:33,2025-08-27,146,10,pos,credit_card,,0.00,AUD
6269,2025-08-27T01:42:53,2025-08-27,457,18,web,paypal,,8.27,AUD
6270,2025-08-27T01:10:43,2025-08-27,628,23,web,gift_card,,14.24,AUD
6271,2025-08-27T05:50:48,2025-08-27,787,21,web,gift_card,,15.45,AUD
6272,2025-08-27T20:39:22,2025-08-27,479,31,web,gift_card,,7.04,AUD
6273,2025-08-27T18:52:14,2025-08-27,373,24,web,paypal,,14.38,AUD
6274,2025-08-27T04:41:33,2025-08-27,485,50,pos,credit_card,SAVE-FLLR,0.00,AUD
6275,2025-08-27T10:54:59,2025-08-27,589,11,web,credit_card,,17.80,AUD
6276,2025-08-27T13:24:34,2025-08-27,318,27,pos,paypal,,9.56,AUD
6277,2025-08-27T19:30:22,2025-08-27,517,14,web,credit_card,,6.96,AUD
6278,2025-08-27T22:29:01,2025-08-27,49,25,web,bank_transfer,,0.00,AUD
6279,2025-08-27T21:27:59,2025-08-27,19,37,pos,bank_transfer,,20.34,AUD
6280,2025-08-27T11:27:10,2025-08-27,795,47,web,paypal,,11.19,AUD
6281,2025-08-27T00:41:52,2025-08-27,649,17,web,paypal,SAVE-BRZZ,27.24,AUD
6282,2025-08-27T01:06:33,2025-08-27,36,10,web,paypal,,10.64,AUD
6283,2025-08-27T06:33:27,2025-08-27,305,21,pos,gift_card,,12.98,AUD
6284,2025-08-27T12:23:11,2025-08-27,401,11,pos,credit_card,,5.81,AUD
6285,2025-08-27T05:00:30,2025-08-27,591,49,web,credit_card,,0.00,AUD
6286,2025-08-27T20:18:40,2025-08-27,1221,26,pos,credit_card,,11.99,AUD
6287,2025-08-27T02:43:38,2025-08-27,190,11,pos,gift_card,,14.54,AUD
6288,2025-08-27T18:36:00,2025-08-27,50,44,pos,gift_card,,11.63,AUD
6289,2025-08-27T14:27:36,2025-08-27,126,19,web,credit_card,,0.00,AUD
6290,2025-08-27T16:41:56,2025-08-27,640,1,web,bank_transfer,,14.94,AUD
6291,2025-08-27T14:53:24,2025-08-27,587,42,pos,credit_card,,13.27,AUD
6292,2025-08-27T20:00:59,2025-08-27,231,34,web,gift_card,,8.63,AUD
6293,2025-08-27T07:19:25,2025-08-27,241,4,web,credit_card,,27.81,AUD
6294,2025-08-27T01:55:07,2025-08-27,172,31,pos,credit_card,SAVE-TM3X,11.24,AUD
6295,2025-08-27T18:22:01,2025-08-27,381,36,pos,credit_card,,25.94,AUD
6296,2025-08-27T04:55:17,2025-08-27,89,14,web,bank_transfer,,14.13,AUD
6297,2025-08-27T23:18:22,2025-08-27,96,9,web,paypal,,26.03,AUD
6298,2025-08-27T09:43:06,2025-08-27,1711,8,web,credit_card,,7.89,AUD
6299,2025-08-27T05:13:25,2025-08-27,746,103,pos,credit_card,,12.05,AUD
6300,2025-08-27T01:39:57,2025-08-27,362,24,web,bank_transfer,,12.63,AUD
6301,2025-08-27T16:16:22,2025-08-27,535,2,pos,gift_card,,17.64,AUD
6302,2025-08-27T06:30:52,2025-08-27,66,27,web,gift_card,,6.38,AUD
6303,2025-08-27T07:02:37,2025-08-27,374,11,web,cash,,5.97,AUD
6304,2025-08-27T23:10:12,2025-08-27,558,42,pos,cash,,0.00,AUD
6305,2025-08-27T19:19:25,2025-08-27,191,32,web,paypal,,0.00,AUD
6306,2025-08-27T10:11:03,2025-08-27,104,10,pos,credit_card,,26.08,AUD
